2011	10	348	1	10	3.72	3	19.1	149	151.2	93.5483871	0.010689655
2011	11	280	1	10	3.72	4	14.9	128	149.2	75.2688172	0.013285714
2011	12	262	1	10	3.72	4	7.1	41.5	183.6	70.43010753	0.014198473
2012	1	286	1	10	3.72	4	4.6	28	162.9	76.88172043	0.013006993
2012	2	310	1	10	3.72	4	5.4	136.5	148.5	83.33333333	0.012
2012	3	369	1	10	3.72	4	8.8	184.5	150.7	99.19354839	0.010081301
2012	4	438	1	10	3.72	4	13.9	163.5	161.6	117.7419355	0.008493151
2012	5	501	1	10	3.72	4	18.7	218.5	210.8	134.6774194	0.00742515
2012	6	398	1	10	3.72	4	20.9	216	114.2	106.9892473	0.009346734
2012	7	477	1	10	3.72	4	24.8	63.5	190.4	128.2258065	0.007798742
2012	8	546	1	10	3.72	4	27.7	17.5	271.4	146.7741935	0.006813187
2012	9	434	1	10	3.72	4	25.2	204	209	116.6666667	0.008571429
2012	10	386	1	10	3.72	4	19.3	149	180.9	103.7634409	0.009637306
2012	11	252	1	10	3.72	5	12.2	172	162.6	67.74193548	0.014761905
2012	12	281	1	10	3.72	5	7	114.5	157.8	75.53763441	0.013238434
2013	1	344	1	10	3.72	5	5.2	63.5	206.6	92.47311828	0.010813953
2013	2	313	1	10	3.72	5	5.8	63	146	84.13978495	0.011884984
2013	3	446	1	10	3.72	5	12	27	197.2	119.8924731	0.008340807
2013	4	466	1	10	3.72	5	14.9	246.5	195.1	125.2688172	0.007982833
2013	5	572	1	10	3.72	5	18.9	73	249.5	153.7634409	0.006503497
2013	6	430	1	10	3.72	5	22	168	136.9	115.5913978	0.008651163
2013	7	467	1	10	3.72	5	25.7	44	171.3	125.5376344	0.007965739
2013	8	521	1	10	3.72	5	27.9	50.5	252.8	140.0537634	0.007140115
2013	9	437	1	10	3.72	5	24.5	242	185.3	117.4731183	0.008512586
2013	10	303	1	10	3.72	5	19.8	289	120.8	81.4516129	0.012277228
2013	11	301	1	10	3.72	6	13	41	176.3	80.91397849	0.012358804
2013	12	285	1	10	3.72	6	7.8	45.5	188.6	76.61290323	0.013052632
2014	1	316	1	10	3.72	6	6.4	39	204.8	84.94623656	0.011772152
2014	2	278	1	10	3.72	6	5.7	124.5	119.1	74.7311828	0.013381295
2014	3	416	1	10	3.72	6	10	114.5	184.9	111.827957	0.008942308
2014	4	476	1	10	3.72	6	14	140.5	205.9	127.9569892	0.007815126
2014	5	589	1	10	3.72	6	19	113.5	252.6	158.3333333	0.006315789
2014	6	455	1	10	3.72	6	22.4	262.5	167.4	122.311828	0.008175824
2014	7	485	1	10	3.72	6	25.5	30.5	198.8	130.3763441	0.007670103
2014	8	458	1	10	3.72	6	26.2	92	183.3	123.1182796	0.008122271
2014	9	405	1	10	3.72	6	23.1	73.5	158.3	108.8709677	0.009185185
2014	10	306	1	10	3.72	6	18.6	385	135.1	82.25806452	0.012156863
2014	11	257	1	10	3.72	7	14.1	71	134.4	69.08602151	0.014474708
2014	12	282	1	10	3.72	7	7.2	74.5	184.8	75.80645161	0.013191489
2015	1	300	1	10	3.72	7	5.9	99	179.3	80.64516129	0.0124
2015	2	343	1	10	3.72	7	6.5	41.5	167	92.20430108	0.010845481
2015	3	442	1	10	3.72	7	10.5	115	191.1	118.8172043	0.00841629
2015	4	387	1	10	3.72	7	14.4	88	136.5	104.0322581	0.009612403
2015	5	559	1	10	3.72	7	19.9	55.5	237.2	150.2688172	0.006654741
2015	6	422	1	10	3.72	7	21.6	132	139.2	113.4408602	0.008815166
2015	7	454	1	10	3.72	7	25	288.5	204.9	122.0430108	0.008193833
2015	8	454	1	10	3.72	7	26.9	58	177.7	122.0430108	0.008193833
2015	9	338	1	10	3.72	7	23.1	320	128.9	90.86021505	0.011005917
2015	10	385	1	10	3.72	7	18.8	48.5	189	103.4946237	0.009662338
2016	11	240	1	10	3.72	9	12.1	129	119.7	64.51612903	0.0155
2016	12	280	1	10	3.72	9	9.9	79.5	171.9	75.2688172	0.013285714
2017	1	357	1	10	3.72	9	6.6	23	220.6	95.96774194	0.010420168
2017	2	369	1	10	3.72	9	7.5	14.5	192.1	99.19354839	0.010081301
2017	3	435	1	10	3.72	9	8.8	95.5	182.4	116.9354839	0.008551724
2017	4	465	1	10	3.72	9	14.6	120	189.4	125	0.008
2017	5	549	1	10	3.72	9	19.6	79.5	236	147.5806452	0.006775956
2017	6	462	1	10	3.72	9	21.7	119	168.8	124.1935484	0.008051948
2017	7	505	1	10	3.72	9	26.4	62	209	135.7526882	0.007366337
2017	8	389	1	10	3.72	9	26.6	174.5	134.3	104.5698925	0.009562982
2017	9	353	1	10	3.72	9	23.3	212.5	134.5	94.89247312	0.010538244
2017	10	255	1	10	3.72	9	17.7	388	99.9	68.5483871	0.014588235
2009	2	371	1	30	4.2	0	8.1	72.5	127.3	88.33333333	0.011320755
2009	3	516	1	30	4.2	0	9.9	120	168.6	122.8571429	0.008139535
2009	4	598	1	30	4.2	0	15.2	148.5	229	142.3809524	0.007023411
2009	5	520	1	30	4.2	0	19.4	171	174.6	123.8095238	0.008076923
2009	6	397	1	30	4.2	0	21.8	173.5	112.2	94.52380952	0.010579345
2009	7	366	1	30	4.2	0	24.5	168.5	100.2	87.14285714	0.01147541
2009	8	509	1	30	4.2	0	26.4	213	187.2	121.1904762	0.008251473
2009	9	454	1	30	4.2	0	23.1	49	164.3	108.0952381	0.009251101
2009	10	416	1	30	4.2	0	18.6	209.5	137.4	99.04761905	0.010096154
2009	11	348	1	30	4.2	0	13.4	162	136	82.85714286	0.012068966
2009	12	439	1	30	4.2	0	9.1	74	185	104.5238095	0.009567198
2010	1	542	1	30	4.2	0	7.1	15	220	129.047619	0.007749077
2010	2	350	1	30	4.2	1	6.7	129.5	122.5	83.33333333	0.012
2010	3	439	1	30	4.2	1	9.4	201	145.1	104.5238095	0.009567198
2010	4	422	1	30	4.2	1	12.5	267.5	142.3	100.4761905	0.009952607
2010	5	513	1	30	4.2	1	18	120.5	193.4	122.1428571	0.008187135
2010	6	475	1	30	4.2	1	22.3	137.5	161.1	113.0952381	0.008842105
2010	7	533	1	30	4.2	1	26.1	140	224.5	126.9047619	0.007879925
2010	8	584	1	30	4.2	1	28.2	60.5	268	139.047619	0.007191781
2010	9	450	1	30	4.2	1	24.4	348.5	192.2	107.1428571	0.009333333
2010	10	337	1	30	4.2	1	18.8	204.5	104.9	80.23809524	0.012462908
2010	11	438	1	30	4.2	1	13.3	75.5	168.4	104.2857143	0.009589041
2010	12	476	1	30	4.2	1	9.5	172.5	198	113.3333333	0.008823529
2011	1	552	1	30	4.2	1	4.8	0	230.3	131.4285714	0.007608696
2011	2	404	1	30	4.2	2	7.2	121	143.4	96.19047619	0.01039604
2011	3	543	1	30	4.2	2	8	73	207.9	129.2857143	0.007734807
2011	4	593	1	30	4.2	2	14.1	74	221.8	141.1904762	0.007082631
2011	5	471	1	30	4.2	2	17.7	234.5	151.1	112.1428571	0.008917197
2011	6	398	1	30	4.2	2	21.8	199	121.9	94.76190476	0.010552764
2011	7	518	1	30	4.2	2	25.8	44.5	199.4	123.3333333	0.008108108
2011	8	503	1	30	4.2	2	26.7	112	203.1	119.7619048	0.008349901
2011	9	505	1	30	4.2	2	24.6	208.5	198.2	120.2380952	0.008316832
2011	10	431	1	30	4.2	2	19.1	149	151.2	102.6190476	0.00974478
2011	11	392	1	30	4.2	2	14.9	128	149.2	93.33333333	0.010714286
2011	12	437	1	30	4.2	2	7.1	41.5	183.6	104.047619	0.009610984
2012	1	418	1	30	4.2	2	4.6	28	162.9	99.52380952	0.010047847
2012	2	412	1	30	4.2	3	5.4	136.5	148.5	98.0952381	0.010194175
2012	3	426	1	30	4.2	3	8.8	184.5	150.7	101.4285714	0.009859155
2012	4	478	1	30	4.2	3	13.9	163.5	161.6	113.8095238	0.008786611
2012	5	523	1	30	4.2	3	18.7	218.5	210.8	124.5238095	0.008030593
2012	6	393	1	30	4.2	3	20.9	216	114.2	93.57142857	0.010687023
2012	7	486	1	30	4.2	3	24.8	63.5	190.4	115.7142857	0.008641975
2012	8	595	1	30	4.2	3	27.7	17.5	271.4	141.6666667	0.007058824
2012	9	511	1	30	4.2	3	25.2	204	209	121.6666667	0.008219178
2012	10	490	1	30	4.2	3	19.3	149	180.9	116.6666667	0.008571429
2012	11	411	1	30	4.2	3	12.2	172	162.6	97.85714286	0.010218978
2012	12	401	1	30	4.2	3	7	114.5	157.8	95.47619048	0.010473815
2013	1	516	1	30	4.2	3	5.2	63.5	206.6	122.8571429	0.008139535
2013	2	412	1	30	4.2	4	5.8	63	146	98.0952381	0.010194175
2013	3	530	1	30	4.2	4	12	27	197.2	126.1904762	0.007924528
2013	4	512	1	30	4.2	4	14.9	246.5	195.1	121.9047619	0.008203125
2013	5	594	1	30	4.2	4	18.9	73	249.5	141.4285714	0.007070707
2013	6	432	1	30	4.2	4	22	168	136.9	102.8571429	0.009722222
2013	7	466	1	30	4.2	4	25.7	44	171.3	110.952381	0.009012876
2013	8	555	1	30	4.2	4	27.9	50.5	252.8	132.1428571	0.007567568
2013	9	499	1	30	4.2	4	24.5	242	185.3	118.8095238	0.008416834
2013	10	372	1	30	4.2	4	19.8	289	120.8	88.57142857	0.011290323
2013	11	440	1	30	4.2	4	13	41	176.3	104.7619048	0.009545455
2013	12	466	1	30	4.2	4	7.8	45.5	188.6	110.952381	0.009012876
2014	1	480	1	30	4.2	4	6.4	39	204.8	114.2857143	0.00875
2010	1	389	5	20	5.12	0	7.1	15	220	75.9765625	0.013161954
2010	2	311	5	20	5.12	0	6.7	129.5	122.5	60.7421875	0.016463023
2010	3	453	5	20	5.12	0	9.4	201	145.1	88.4765625	0.011302428
2010	4	471	5	20	5.12	0	12.5	267.5	142.3	91.9921875	0.010870488
2010	5	600	5	20	5.12	0	18	120.5	193.4	117.1875	0.008533333
2010	6	584	5	20	5.12	0	22.3	137.5	161.1	114.0625	0.008767123
2010	7	651	5	20	5.12	0	26.1	140	224.5	127.1484375	0.007864823
2010	8	672	5	20	5.12	0	28.2	60.5	268	131.25	0.007619048
2010	9	475	5	20	5.12	0	24.4	348.5	192.2	92.7734375	0.010778947
2010	10	342	5	20	5.12	0	18.8	204.5	104.9	66.796875	0.01497076
2010	11	355	5	20	5.12	0	13.3	75.5	168.4	69.3359375	0.014422535
